id,user_id,type,title,body,is_read,created_at
2269,2061,system,System notification,There has been an update to your account or app settings.,1,2026-08-06 23:00:00
2270,2302,system,System notification,There has been an update to your account or app settings.,1,2026-07-18 19:00:00
2271,2220,new_message,New message received,You have a new message in your consultation chat.,0,2026-08-26 01:00:00
2272,2379,doctor_reply,Doctor replied,Your doctor has replied to your message.,1,2026-08-04 05:00:00
2273,2054,review_request,Share your feedback,Please leave a review about your recent consultation.,1,2026-08-14 07:00:00
2274,2365,appointment_reminder,Upcoming appointment reminder,Your appointment is scheduled soon. Please don't forget to attend.,0,2026-08-11 06:00:00
2275,1005,payment_received,Payment received,We have received your payment. Thank you.,1,2026-08-29 15:00:00
2276,2235,new_message,New message received,You have a new message in your consultation chat.,1,2026-07-09 10:00:00
2277,2009,payment_received,Payment received,We have received your payment. Thank you.,0,2026-08-11 14:00:00
2278,2065,appointment_confirmed,Appointment confirmed,Your appointment has been confirmed by the clinic.,1,2026-08-08 10:00:00
2279,2070,new_message,New message received,You have a new message in your consultation chat.,0,2026-08-03 08:00:00
2280,1022,review_request,Share your feedback,Please leave a review about your recent consultation.,0,2026-07-29 12:00:00
2281,2290,appointment_confirmed,Appointment confirmed,Your appointment has been confirmed by the clinic.,1,2026-08-26 22:00:00
2282,2291,payment_received,Payment received,We have received your payment. Thank you.,0,2026-07-29 23:00:00
2283,2012,review_request,Share your feedback,Please leave a review about your recent consultation.,1,2026-07-17 17:00:00
2284,1002,appointment_confirmed,Appointment confirmed,Your appointment has been confirmed by the clinic.,1,2026-07-14 15:00:00
2285,2166,appointment_cancelled,Appointment cancelled,Your appointment has been cancelled. Please reschedule if needed.,1,2026-08-29 09:00:00
2286,1023,payment_received,Payment received,We have received your payment. Thank you.,1,2026-07-19 23:00:00
2287,2223,system,System notification,There has been an update to your account or app settings.,0,2026-07-07 15:00:00
2288,2035,system,System notification,There has been an update to your account or app settings.,0,2026-08-12 12:00:00
2289,2168,appointment_cancelled,Appointment cancelled,Your appointment has been cancelled. Please reschedule if needed.,1,2026-07-16 05:00:00
2290,2023,new_message,New message received,You have a new message in your consultation chat.,1,2026-08-24 23:00:00
2291,2213,system,System notification,There has been an update to your account or app settings.,0,2026-07-15 11:00:00
2292,2280,appointment_confirmed,Appointment confirmed,Your appointment has been confirmed by the clinic.,1,2026-08-26 22:00:00
2293,2138,appointment_cancelled,Appointment cancelled,Your appointment has been cancelled. Please reschedule if needed.,0,2026-07-18 11:00:00
2294,2178,system,System notification,There has been an update to your account or app settings.,1,2026-08-18 09:00:00
2295,2198,review_request,Share your feedback,Please leave a review about your recent consultation.,0,2026-07-06 02:00:00
2296,2366,doctor_reply,Doctor replied,Your doctor has replied to your message.,1,2026-08-17 00:00:00
2297,2385,appointment_reminder,Upcoming appointment reminder,Your appointment is scheduled soon. Please don't forget to attend.,0,2026-07-07 18:00:00
2298,2260,system,System notification,There has been an update to your account or app settings.,1,2026-08-22 18:00:00
2299,2229,system,System notification,There has been an update to your account or app settings.,0,2026-08-06 08:00:00
2300,2233,appointment_confirmed,Appointment confirmed,Your appointment has been confirmed by the clinic.,1,2026-08-14 20:00:00
2301,2181,system,System notification,There has been an update to your account or app settings.,1,2026-07-20 05:00:00
2302,2340,new_message,New message received,You have a new message in your consultation chat.,0,2026-07-04 20:00:00
2303,1019,system,System notification,There has been an update to your account or app settings.,0,2026-08-28 03:00:00
2304,2301,system,System notification,There has been an update to your account or app settings.,1,2026-08-11 14:00:00
2305,1019,system,System notification,There has been an update to your account or app settings.,1,2026-08-12 09:00:00
2306,2308,doctor_reply,Doctor replied,Your doctor has replied to your message.,0,2026-07-21 12:00:00
2307,2383,new_message,New message received,You have a new message in your consultation chat.,1,2026-07-13 05:00:00
2308,2127,doctor_reply,Doctor replied,Your doctor has replied to your message.,1,2026-07-16 14:00:00
2309,1039,payment_received,Payment received,We have received your payment. Thank you.,0,2026-07-10 14:00:00
2310,2113,appointment_cancelled,Appointment cancelled,Your appointment has been cancelled. Please reschedule if needed.,1,2026-07-30 00:00:00
2311,2322,appointment_confirmed,Appointment confirmed,Your appointment has been confirmed by the clinic.,0,2026-07-30 09:00:00
2312,2209,appointment_confirmed,Appointment confirmed,Your appointment has been confirmed by the clinic.,0,2026-07-07 00:00:00
2313,2081,appointment_confirmed,Appointment confirmed,Your appointment has been confirmed by the clinic.,1,2026-08-28 15:00:00
2314,2079,review_request,Share your feedback,Please leave a review about your recent consultation.,1,2026-08-21 15:00:00
2315,2169,appointment_cancelled,Appointment cancelled,Your appointment has been cancelled. Please reschedule if needed.,1,2026-07-22 16:00:00
2316,2315,appointment_confirmed,Appointment confirmed,Your appointment has been confirmed by the clinic.,1,2026-08-27 17:00:00
2317,2300,appointment_confirmed,Appointment confirmed,Your appointment has been confirmed by the clinic.,0,2026-07-26 22:00:00
2318,2011,new_message,New message received,You have a new message in your consultation chat.,1,2026-07-06 10:00:00
2319,2252,appointment_reminder,Upcoming appointment reminder,Your appointment is scheduled soon. Please don't forget to attend.,1,2026-08-04 20:00:00
2320,1005,new_message,New message received,You have a new message in your consultation chat.,1,2026-07-26 10:00:00
2321,2190,appointment_reminder,Upcoming appointment reminder,Your appointment is scheduled soon. Please don't forget to attend.,1,2026-07-08 21:00:00
2322,2051,appointment_confirmed,Appointment confirmed,Your appointment has been confirmed by the clinic.,0,2026-08-03 19:00:00
2323,2288,system,System notification,There has been an update to your account or app settings.,0,2026-08-20 06:00:00
2324,1039,review_request,Share your feedback,Please leave a review about your recent consultation.,1,2026-07-13 22:00:00
2325,2268,appointment_reminder,Upcoming appointment reminder,Your appointment is scheduled soon. Please don't forget to attend.,1,2026-07-13 11:00:00
2326,2337,review_request,Share your feedback,Please leave a review about your recent consultation.,1,2026-08-16 12:00:00
2327,1036,appointment_reminder,Upcoming appointment reminder,Your appointment is scheduled soon. Please don't forget to attend.,1,2026-07-19 19:00:00
2328,2064,appointment_confirmed,Appointment confirmed,Your appointment has been confirmed by the clinic.,1,2026-08-04 03:00:00
2329,2317,appointment_reminder,Upcoming appointment reminder,Your appointment is scheduled soon. Please don't forget to attend.,1,2026-07-13 17:00:00
2330,2303,system,System notification,There has been an update to your account or app settings.,1,2026-08-11 17:00:00
2331,2225,appointment_reminder,Upcoming appointment reminder,Your appointment is scheduled soon. Please don't forget to attend.,0,2026-07-26 14:00:00
2332,1023,system,System notification,There has been an update to your account or app settings.,1,2026-08-02 07:00:00
2333,2056,new_message,New message received,You have a new message in your consultation chat.,1,2026-07-06 17:00:00
2334,2062,system,System notification,There has been an update to your account or app settings.,0,2026-08-23 13:00:00
2335,2245,review_request,Share your feedback,Please leave a review about your recent consultation.,1,2026-07-22 02:00:00
2336,2058,appointment_cancelled,Appointment cancelled,Your appointment has been cancelled. Please reschedule if needed.,1,2026-08-15 15:00:00
2337,2117,payment_received,Payment received,We have received your payment. Thank you.,1,2026-08-04 13:00:00
2338,2265,appointment_confirmed,Appointment confirmed,Your appointment has been confirmed by the clinic.,0,2026-07-31 13:00:00
2339,2364,review_request,Share your feedback,Please leave a review about your recent consultation.,1,2026-07-10 01:00:00
2340,2360,system,System notification,There has been an update to your account or app settings.,1,2026-07-18 18:00:00
2341,2255,appointment_reminder,Upcoming appointment reminder,Your appointment is scheduled soon. Please don't forget to attend.,1,2026-07-25 13:00:00
2342,1036,appointment_cancelled,Appointment cancelled,Your appointment has been cancelled. Please reschedule if needed.,1,2026-08-01 23:00:00
2343,2171,appointment_reminder,Upcoming appointment reminder,Your appointment is scheduled soon. Please don't forget to attend.,1,2026-08-19 10:00:00
2344,2151,new_message,New message received,You have a new message in your consultation chat.,1,2026-08-03 09:00:00
2345,2208,appointment_confirmed,Appointment confirmed,Your appointment has been confirmed by the clinic.,1,2026-07-10 01:00:00
2346,2270,appointment_reminder,Upcoming appointment reminder,Your appointment is scheduled soon. Please don't forget to attend.,1,2026-07-12 17:00:00
2347,2381,system,System notification,There has been an update to your account or app settings.,0,2026-07-16 04:00:00
2348,2154,system,System notification,There has been an update to your account or app settings.,0,2026-07-07 05:00:00
2349,2331,appointment_confirmed,Appointment confirmed,Your appointment has been confirmed by the clinic.,1,2026-07-28 14:00:00
2350,2312,appointment_confirmed,Appointment confirmed,Your appointment has been confirmed by the clinic.,1,2026-07-06 19:00:00
2351,2122,new_message,New message received,You have a new message in your consultation chat.,1,2026-07-17 19:00:00
2352,2072,appointment_confirmed,Appointment confirmed,Your appointment has been confirmed by the clinic.,1,2026-07-16 01:00:00
2353,2274,new_message,New message received,You have a new message in your consultation chat.,1,2026-08-08 14:00:00
2354,2227,review_request,Share your feedback,Please leave a review about your recent consultation.,0,2026-07-15 00:00:00
2355,2161,appointment_cancelled,Appointment cancelled,Your appointment has been cancelled. Please reschedule if needed.,1,2026-07-28 11:00:00
2356,2269,doctor_reply,Doctor replied,Your doctor has replied to your message.,1,2026-08-14 01:00:00
2357,2075,appointment_reminder,Upcoming appointment reminder,Your appointment is scheduled soon. Please don't forget to attend.,1,2026-08-31 10:00:00
2358,2335,appointment_cancelled,Appointment cancelled,Your appointment has been cancelled. Please reschedule if needed.,1,2026-08-16 12:00:00
2359,2185,appointment_cancelled,Appointment cancelled,Your appointment has been cancelled. Please reschedule if needed.,1,2026-08-15 03:00:00
2360,2219,review_request,Share your feedback,Please leave a review about your recent consultation.,1,2026-07-12 02:00:00
2361,1015,appointment_confirmed,Appointment confirmed,Your appointment has been confirmed by the clinic.,0,2026-07-09 12:00:00
2362,2374,payment_received,Payment received,We have received your payment. Thank you.,1,2026-08-13 13:00:00
2363,2126,doctor_reply,Doctor replied,Your doctor has replied to your message.,1,2026-07-04 16:00:00
2364,2043,system,System notification,There has been an update to your account or app settings.,1,2026-08-08 19:00:00
2365,1015,payment_received,Payment received,We have received your payment. Thank you.,1,2026-07-22 03:00:00
2366,2360,doctor_reply,Doctor replied,Your doctor has replied to your message.,1,2026-07-22 19:00:00
2367,2357,appointment_confirmed,Appointment confirmed,Your appointment has been confirmed by the clinic.,0,2026-07-27 20:00:00
2368,2090,appointment_confirmed,Appointment confirmed,Your appointment has been confirmed by the clinic.,1,2026-08-13 08:00:00
2369,2131,new_message,New message received,You have a new message in your consultation chat.,1,2026-07-19 01:00:00
2370,2167,new_message,New message received,You have a new message in your consultation chat.,0,2026-08-24 21:00:00
2371,2358,appointment_cancelled,Appointment cancelled,Your appointment has been cancelled. Please reschedule if needed.,0,2026-07-07 13:00:00
2372,2387,new_message,New message received,You have a new message in your consultation chat.,1,2026-08-15 11:00:00
2373,2142,appointment_confirmed,Appointment confirmed,Your appointment has been confirmed by the clinic.,1,2026-08-13 15:00:00
2374,2169,new_message,New message received,You have a new message in your consultation chat.,0,2026-08-02 20:00:00
2375,2318,doctor_reply,Doctor replied,Your doctor has replied to your message.,1,2026-07-14 11:00:00
2376,2030,review_request,Share your feedback,Please leave a review about your recent consultation.,1,2026-08-25 17:00:00
2377,2257,doctor_reply,Doctor replied,Your doctor has replied to your message.,1,2026-07-07 01:00:00
2378,2337,appointment_confirmed,Appointment confirmed,Your appointment has been confirmed by the clinic.,1,2026-08-15 21:00:00
2379,2284,appointment_reminder,Upcoming appointment reminder,Your appointment is scheduled soon. Please don't forget to attend.,1,2026-08-31 04:00:00
2380,1026,review_request,Share your feedback,Please leave a review about your recent consultation.,1,2026-07-10 01:00:00
2381,2332,appointment_reminder,Upcoming appointment reminder,Your appointment is scheduled soon. Please don't forget to attend.,0,2026-08-17 21:00:00
2382,2001,payment_received,Payment received,We have received your payment. Thank you.,1,2026-08-16 18:00:00
2383,1030,appointment_confirmed,Appointment confirmed,Your appointment has been confirmed by the clinic.,0,2026-07-28 13:00:00
2384,2223,new_message,New message received,You have a new message in your consultation chat.,1,2026-07-30 20:00:00
2385,2169,appointment_confirmed,Appointment confirmed,Your appointment has been confirmed by the clinic.,0,2026-08-02 02:00:00
2386,2244,system,System notification,There has been an update to your account or app settings.,1,2026-07-07 06:00:00
2387,2036,system,System notification,There has been an update to your account or app settings.,0,2026-08-19 04:00:00
2388,2027,payment_received,Payment received,We have received your payment. Thank you.,0,2026-07-23 04:00:00
2389,2109,doctor_reply,Doctor replied,Your doctor has replied to your message.,1,2026-08-23 11:00:00
2390,2233,payment_received,Payment received,We have received your payment. Thank you.,0,2026-07-12 18:00:00
2391,1022,new_message,New message received,You have a new message in your consultation chat.,1,2026-07-20 05:00:00
2392,2258,appointment_confirmed,Appointment confirmed,Your appointment has been confirmed by the clinic.,0,2026-08-20 23:00:00
2393,2166,system,System notification,There has been an update to your account or app settings.,1,2026-07-25 19:00:00
2394,2045,system,System notification,There has been an update to your account or app settings.,1,2026-07-19 19:00:00
2395,2004,doctor_reply,Doctor replied,Your doctor has replied to your message.,0,2026-07-07 07:00:00
2396,2234,payment_received,Payment received,We have received your payment. Thank you.,1,2026-08-22 22:00:00
2397,1036,appointment_cancelled,Appointment cancelled,Your appointment has been cancelled. Please reschedule if needed.,1,2026-08-01 01:00:00
2398,2344,review_request,Share your feedback,Please leave a review about your recent consultation.,1,2026-07-22 12:00:00
2399,2269,appointment_reminder,Upcoming appointment reminder,Your appointment is scheduled soon. Please don't forget to attend.,1,2026-08-11 19:00:00
2400,2038,review_request,Share your feedback,Please leave a review about your recent consultation.,1,2026-08-15 08:00:00
2401,2352,system,System notification,There has been an update to your account or app settings.,1,2026-08-31 05:00:00
2402,2274,appointment_confirmed,Appointment confirmed,Your appointment has been confirmed by the clinic.,1,2026-07-12 10:00:00
2403,2188,appointment_cancelled,Appointment cancelled,Your appointment has been cancelled. Please reschedule if needed.,1,2026-07-04 04:00:00
2404,2075,appointment_confirmed,Appointment confirmed,Your appointment has been confirmed by the clinic.,1,2026-08-22 07:00:00
2405,2079,appointment_confirmed,Appointment confirmed,Your appointment has been confirmed by the clinic.,0,2026-07-02 20:00:00
2406,2147,review_request,Share your feedback,Please leave a review about your recent consultation.,0,2026-08-17 14:00:00
2407,2268,appointment_cancelled,Appointment cancelled,Your appointment has been cancelled. Please reschedule if needed.,1,2026-08-28 20:00:00
2408,2192,system,System notification,There has been an update to your account or app settings.,0,2026-08-26 11:00:00
2409,2249,appointment_cancelled,Appointment cancelled,Your appointment has been cancelled. Please reschedule if needed.,1,2026-08-13 03:00:00
2410,2193,doctor_reply,Doctor replied,Your doctor has replied to your message.,1,2026-08-21 10:00:00
2411,2158,payment_received,Payment received,We have received your payment. Thank you.,1,2026-08-03 08:00:00
2412,2226,appointment_cancelled,Appointment cancelled,Your appointment has been cancelled. Please reschedule if needed.,1,2026-08-09 14:00:00
2413,2053,appointment_confirmed,Appointment confirmed,Your appointment has been confirmed by the clinic.,1,2026-08-18 17:00:00
2414,2034,appointment_cancelled,Appointment cancelled,Your appointment has been cancelled. Please reschedule if needed.,1,2026-07-18 13:00:00
2415,2020,new_message,New message received,You have a new message in your consultation chat.,1,2026-08-26 07:00:00
2416,1038,review_request,Share your feedback,Please leave a review about your recent consultation.,1,2026-07-28 15:00:00
2417,2065,doctor_reply,Doctor replied,Your doctor has replied to your message.,1,2026-07-03 00:00:00
2418,2187,doctor_reply,Doctor replied,Your doctor has replied to your message.,1,2026-07-08 14:00:00
2419,2100,doctor_reply,Doctor replied,Your doctor has replied to your message.,1,2026-08-08 13:00:00
2420,1034,doctor_reply,Doctor replied,Your doctor has replied to your message.,0,2026-08-31 09:00:00
2421,2315,appointment_confirmed,Appointment confirmed,Your appointment has been confirmed by the clinic.,1,2026-08-04 20:00:00
2422,2391,system,System notification,There has been an update to your account or app settings.,1,2026-07-28 21:00:00
2423,2138,payment_received,Payment received,We have received your payment. Thank you.,1,2026-07-08 04:00:00
2424,1040,appointment_confirmed,Appointment confirmed,Your appointment has been confirmed by the clinic.,1,2026-07-03 17:00:00
2425,2084,appointment_cancelled,Appointment cancelled,Your appointment has been cancelled. Please reschedule if needed.,0,2026-08-18 01:00:00
2426,2070,system,System notification,There has been an update to your account or app settings.,1,2026-08-01 14:00:00
2427,2137,appointment_reminder,Upcoming appointment reminder,Your appointment is scheduled soon. Please don't forget to attend.,0,2026-08-13 03:00:00
2428,2166,appointment_confirmed,Appointment confirmed,Your appointment has been confirmed by the clinic.,0,2026-07-18 11:00:00
2429,2323,review_request,Share your feedback,Please leave a review about your recent consultation.,1,2026-08-11 17:00:00
2430,2127,review_request,Share your feedback,Please leave a review about your recent consultation.,1,2026-08-20 12:00:00
2431,2007,review_request,Share your feedback,Please leave a review about your recent consultation.,1,2026-07-11 08:00:00
2432,2201,appointment_cancelled,Appointment cancelled,Your appointment has been cancelled. Please reschedule if needed.,1,2026-07-26 23:00:00
2433,2278,appointment_cancelled,Appointment cancelled,Your appointment has been cancelled. Please reschedule if needed.,1,2026-08-28 08:00:00
2434,2386,system,System notification,There has been an update to your account or app settings.,1,2026-07-04 12:00:00
2435,2298,appointment_confirmed,Appointment confirmed,Your appointment has been confirmed by the clinic.,1,2026-07-07 23:00:00
2436,2065,payment_received,Payment received,We have received your payment. Thank you.,1,2026-08-31 13:00:00
2437,2019,appointment_cancelled,Appointment cancelled,Your appointment has been cancelled. Please reschedule if needed.,1,2026-08-21 17:00:00
2438,2149,payment_received,Payment received,We have received your payment. Thank you.,0,2026-08-27 10:00:00
2439,2139,doctor_reply,Doctor replied,Your doctor has replied to your message.,1,2026-08-25 17:00:00
2440,2391,system,System notification,There has been an update to your account or app settings.,1,2026-07-20 17:00:00
2441,2374,appointment_cancelled,Appointment cancelled,Your appointment has been cancelled. Please reschedule if needed.,1,2026-08-08 22:00:00
2442,1020,review_request,Share your feedback,Please leave a review about your recent consultation.,1,2026-08-27 15:00:00
2443,1002,appointment_reminder,Upcoming appointment reminder,Your appointment is scheduled soon. Please don't forget to attend.,0,2026-07-25 20:00:00
2444,2098,doctor_reply,Doctor replied,Your doctor has replied to your message.,0,2026-07-14 11:00:00
2445,2241,system,System notification,There has been an update to your account or app settings.,1,2026-07-12 02:00:00
2446,2228,doctor_reply,Doctor replied,Your doctor has replied to your message.,1,2026-08-24 12:00:00
2447,2398,new_message,New message received,You have a new message in your consultation chat.,0,2026-07-30 08:00:00
2448,2348,doctor_reply,Doctor replied,Your doctor has replied to your message.,0,2026-07-12 19:00:00
2449,2060,appointment_cancelled,Appointment cancelled,Your appointment has been cancelled. Please reschedule if needed.,1,2026-08-26 12:00:00
2450,2017,doctor_reply,Doctor replied,Your doctor has replied to your message.,1,2026-08-26 10:00:00
2451,2039,system,System notification,There has been an update to your account or app settings.,0,2026-08-09 18:00:00
2452,2056,new_message,New message received,You have a new message in your consultation chat.,1,2026-07-06 22:00:00
2453,2314,payment_received,Payment received,We have received your payment. Thank you.,1,2026-08-07 10:00:00
2454,2335,system,System notification,There has been an update to your account or app settings.,0,2026-08-16 21:00:00
2455,2240,system,System notification,There has been an update to your account or app settings.,0,2026-08-11 10:00:00
2456,2097,appointment_cancelled,Appointment cancelled,Your appointment has been cancelled. Please reschedule if needed.,0,2026-08-16 12:00:00
2457,2234,system,System notification,There has been an update to your account or app settings.,0,2026-08-29 18:00:00
2458,2004,doctor_reply,Doctor replied,Your doctor has replied to your message.,0,2026-08-03 07:00:00
2459,2271,new_message,New message received,You have a new message in your consultation chat.,1,2026-07-07 13:00:00
2460,2093,review_request,Share your feedback,Please leave a review about your recent consultation.,0,2026-07-14 09:00:00
2461,2062,doctor_reply,Doctor replied,Your doctor has replied to your message.,0,2026-07-23 18:00:00
2462,2208,appointment_reminder,Upcoming appointment reminder,Your appointment is scheduled soon. Please don't forget to attend.,1,2026-07-14 23:00:00
2463,2024,system,System notification,There has been an update to your account or app settings.,1,2026-07-15 12:00:00
2464,2285,payment_received,Payment received,We have received your payment. Thank you.,1,2026-08-03 23:00:00
2465,2030,new_message,New message received,You have a new message in your consultation chat.,0,2026-08-19 04:00:00
2466,2112,system,System notification,There has been an update to your account or app settings.,0,2026-07-22 05:00:00
2467,2164,review_request,Share your feedback,Please leave a review about your recent consultation.,1,2026-08-28 11:00:00
2468,2179,review_request,Share your feedback,Please leave a review about your recent consultation.,1,2026-08-27 08:00:00
2469,2030,new_message,New message received,You have a new message in your consultation chat.,1,2026-07-24 22:00:00
2470,2069,appointment_confirmed,Appointment confirmed,Your appointment has been confirmed by the clinic.,0,2026-07-31 21:00:00
2471,2247,review_request,Share your feedback,Please leave a review about your recent consultation.,1,2026-07-20 20:00:00
2472,2385,payment_received,Payment received,We have received your payment. Thank you.,1,2026-07-05 05:00:00
2473,2394,review_request,Share your feedback,Please leave a review about your recent consultation.,0,2026-07-20 15:00:00
2474,2036,review_request,Share your feedback,Please leave a review about your recent consultation.,1,2026-08-03 11:00:00
2475,2145,appointment_reminder,Upcoming appointment reminder,Your appointment is scheduled soon. Please don't forget to attend.,1,2026-07-24 01:00:00
2476,2365,appointment_confirmed,Appointment confirmed,Your appointment has been confirmed by the clinic.,1,2026-08-16 03:00:00
2477,2374,system,System notification,There has been an update to your account or app settings.,1,2026-07-24 20:00:00
2478,2287,review_request,Share your feedback,Please leave a review about your recent consultation.,1,2026-08-16 01:00:00
2479,2216,doctor_reply,Doctor replied,Your doctor has replied to your message.,1,2026-07-08 12:00:00
2480,2327,doctor_reply,Doctor replied,Your doctor has replied to your message.,0,2026-08-17 11:00:00
2481,2262,review_request,Share your feedback,Please leave a review about your recent consultation.,1,2026-08-08 01:00:00
2482,2293,payment_received,Payment received,We have received your payment. Thank you.,1,2026-08-15 23:00:00
2483,2252,new_message,New message received,You have a new message in your consultation chat.,1,2026-07-31 08:00:00
2484,2025,new_message,New message received,You have a new message in your consultation chat.,1,2026-08-04 14:00:00
2485,2285,appointment_reminder,Upcoming appointment reminder,Your appointment is scheduled soon. Please don't forget to attend.,1,2026-07-07 01:00:00
2486,2148,review_request,Share your feedback,Please leave a review about your recent consultation.,1,2026-08-27 12:00:00
2487,2284,new_message,New message received,You have a new message in your consultation chat.,1,2026-08-14 06:00:00
2488,2352,doctor_reply,Doctor replied,Your doctor has replied to your message.,1,2026-07-24 03:00:00
2489,2395,doctor_reply,Doctor replied,Your doctor has replied to your message.,0,2026-08-15 23:00:00
2490,2309,doctor_reply,Doctor replied,Your doctor has replied to your message.,0,2026-08-08 07:00:00
2491,1027,doctor_reply,Doctor replied,Your doctor has replied to your message.,1,2026-07-30 10:00:00
2492,2009,review_request,Share your feedback,Please leave a review about your recent consultation.,0,2026-08-24 16:00:00
2493,2299,doctor_reply,Doctor replied,Your doctor has replied to your message.,1,2026-07-18 17:00:00
2494,2189,doctor_reply,Doctor replied,Your doctor has replied to your message.,0,2026-08-02 20:00:00
2495,2103,doctor_reply,Doctor replied,Your doctor has replied to your message.,1,2026-07-24 17:00:00
2496,2332,new_message,New message received,You have a new message in your consultation chat.,1,2026-07-29 02:00:00
2497,2101,appointment_cancelled,Appointment cancelled,Your appointment has been cancelled. Please reschedule if needed.,1,2026-08-03 11:00:00
2498,1026,appointment_confirmed,Appointment confirmed,Your appointment has been confirmed by the clinic.,0,2026-07-29 18:00:00
2499,1030,payment_received,Payment received,We have received your payment. Thank you.,0,2026-08-12 17:00:00
2500,2354,appointment_reminder,Upcoming appointment reminder,Your appointment is scheduled soon. Please don't forget to attend.,1,2026-08-23 03:00:00
2501,2210,system,System notification,There has been an update to your account or app settings.,1,2026-08-13 01:00:00
2502,2099,payment_received,Payment received,We have received your payment. Thank you.,1,2026-08-07 15:00:00
2503,2280,appointment_reminder,Upcoming appointment reminder,Your appointment is scheduled soon. Please don't forget to attend.,0,2026-08-07 06:00:00
2504,2066,appointment_reminder,Upcoming appointment reminder,Your appointment is scheduled soon. Please don't forget to attend.,1,2026-07-12 10:00:00
2505,2253,appointment_cancelled,Appointment cancelled,Your appointment has been cancelled. Please reschedule if needed.,0,2026-08-09 02:00:00
2506,1003,payment_received,Payment received,We have received your payment. Thank you.,1,2026-07-26 23:00:00
2507,2113,payment_received,Payment received,We have received your payment. Thank you.,1,2026-07-05 02:00:00
2508,2001,review_request,Share your feedback,Please leave a review about your recent consultation.,1,2026-07-22 16:00:00
2509,2265,appointment_reminder,Upcoming appointment reminder,Your appointment is scheduled soon. Please don't forget to attend.,1,2026-08-17 00:00:00
2510,2379,appointment_reminder,Upcoming appointment reminder,Your appointment is scheduled soon. Please don't forget to attend.,0,2026-07-04 12:00:00
2511,2028,new_message,New message received,You have a new message in your consultation chat.,1,2026-08-14 01:00:00
2512,2331,payment_received,Payment received,We have received your payment. Thank you.,1,2026-07-31 06:00:00
2513,2049,new_message,New message received,You have a new message in your consultation chat.,1,2026-07-06 23:00:00
2514,2294,new_message,New message received,You have a new message in your consultation chat.,1,2026-08-29 03:00:00
2515,2104,payment_received,Payment received,We have received your payment. Thank you.,1,2026-07-10 13:00:00
2516,2328,appointment_reminder,Upcoming appointment reminder,Your appointment is scheduled soon. Please don't forget to attend.,1,2026-07-17 13:00:00
2517,2386,appointment_confirmed,Appointment confirmed,Your appointment has been confirmed by the clinic.,1,2026-08-01 02:00:00
2518,2126,appointment_cancelled,Appointment cancelled,Your appointment has been cancelled. Please reschedule if needed.,1,2026-07-24 21:00:00
2519,2075,appointment_confirmed,Appointment confirmed,Your appointment has been confirmed by the clinic.,1,2026-07-02 15:00:00
2520,2383,doctor_reply,Doctor replied,Your doctor has replied to your message.,0,2026-07-26 00:00:00
2521,2313,payment_received,Payment received,We have received your payment. Thank you.,1,2026-08-13 10:00:00
2522,1029,review_request,Share your feedback,Please leave a review about your recent consultation.,0,2026-07-17 14:00:00
2523,2170,system,System notification,There has been an update to your account or app settings.,1,2026-08-06 10:00:00
2524,2121,appointment_confirmed,Appointment confirmed,Your appointment has been confirmed by the clinic.,1,2026-07-13 20:00:00
2525,2165,appointment_reminder,Upcoming appointment reminder,Your appointment is scheduled soon. Please don't forget to attend.,0,2026-07-26 15:00:00
2526,2222,appointment_confirmed,Appointment confirmed,Your appointment has been confirmed by the clinic.,1,2026-07-23 07:00:00
2527,2180,appointment_reminder,Upcoming appointment reminder,Your appointment is scheduled soon. Please don't forget to attend.,1,2026-07-15 09:00:00
2528,2187,doctor_reply,Doctor replied,Your doctor has replied to your message.,0,2026-08-17 21:00:00
2529,2060,appointment_confirmed,Appointment confirmed,Your appointment has been confirmed by the clinic.,1,2026-07-26 20:00:00
2530,2330,appointment_confirmed,Appointment confirmed,Your appointment has been confirmed by the clinic.,1,2026-08-05 10:00:00
2531,2265,system,System notification,There has been an update to your account or app settings.,1,2026-08-16 01:00:00
2532,2325,payment_received,Payment received,We have received your payment. Thank you.,1,2026-07-02 02:00:00
2533,2109,review_request,Share your feedback,Please leave a review about your recent consultation.,0,2026-07-27 04:00:00
2534,2313,doctor_reply,Doctor replied,Your doctor has replied to your message.,0,2026-07-27 10:00:00
2535,2146,appointment_cancelled,Appointment cancelled,Your appointment has been cancelled. Please reschedule if needed.,1,2026-07-22 02:00:00
2536,2038,appointment_confirmed,Appointment confirmed,Your appointment has been confirmed by the clinic.,0,2026-08-19 23:00:00
2537,2310,system,System notification,There has been an update to your account or app settings.,1,2026-08-07 02:00:00
2538,1011,system,System notification,There has been an update to your account or app settings.,1,2026-07-31 12:00:00
2539,2275,payment_received,Payment received,We have received your payment. Thank you.,1,2026-07-03 22:00:00
2540,1024,appointment_reminder,Upcoming appointment reminder,Your appointment is scheduled soon. Please don't forget to attend.,0,2026-07-26 18:00:00
2541,2072,appointment_reminder,Upcoming appointment reminder,Your appointment is scheduled soon. Please don't forget to attend.,0,2026-08-01 21:00:00
2542,2096,system,System notification,There has been an update to your account or app settings.,0,2026-07-03 02:00:00
2543,1033,appointment_confirmed,Appointment confirmed,Your appointment has been confirmed by the clinic.,1,2026-08-24 01:00:00
2544,2106,review_request,Share your feedback,Please leave a review about your recent consultation.,0,2026-07-31 05:00:00
2545,2284,system,System notification,There has been an update to your account or app settings.,1,2026-08-26 05:00:00
